OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,Discount
904354,28-05-2026,5645,1030,223,4,100
904355,28-02-2026,7080,1001,207,3,200
904356,03-03-2026,7155,1053,223,4,0
904357,23-04-2026,7372,1085,216,10,1000
904358,15-06-2026,6687,1056,207,4,500
904359,12-05-2026,6930,1087,207,7,0
904360,07-05-2026,5963,1066,209,7,0
904361,25-06-2026,7482,1018,204,5,100
904362,23-05-2026,6449,1086,206,2,500
904363,19-03-2026,7342,1099,212,4,0
904364,11-02-2026,6912,1022,219,4,0
904365,07-03-2026,7180,1064,207,2,1000
904366,09-04-2026,6035,1089,211,5,1000
904367,08-03-2026,5163,1048,201,9,500
904368,21-02-2026,5496,1033,221,2,500
904369,20-06-2026,7284,1099,202,5,50
904370,28-05-2026,5329,1095,216,4,200
904371,18-04-2026,6836,1066,217,3,500
904372,11-05-2026,7105,1058,213,8,50
904373,23-06-2026,6837,1025,217,6,0
904374,26-03-2026,6217,1015,212,2,0
904375,01-05-2026,5977,1064,214,6,50
904376,12-01-2026,5791,1023,212,8,500
904377,10-03-2026,6950,1014,208,2,500
904378,01-05-2026,7719,1064,201,8,50
904379,04-01-2026,5894,1075,207,5,500
904380,03-01-2026,6988,1087,215,5,0
904381,20-01-2026,5420,1008,212,1,200
904382,07-03-2026,6913,1070,224,9,0
904383,19-02-2026,7562,1041,207,8,1000
904384,06-01-2026,5860,1011,223,6,200
904385,05-04-2026,6958,1035,220,6,50
904386,09-01-2026,6577,1027,219,7,500
904387,05-06-2026,6768,1052,219,1,100
904388,27-05-2026,6752,1019,219,6,200
904389,25-02-2026,6171,1085,206,5,0
904390,27-04-2026,7455,1056,207,3,50
904391,16-02-2026,6585,1065,216,7,200
904392,27-01-2026,6763,1081,214,8,500
904393,14-02-2026,6683,1049,220,5,1000
904394,03-06-2026,5141,1003,209,6,500
904395,14-04-2026,7316,1024,219,9,200
904396,17-01-2026,7687,1074,218,2,1000
904397,25-01-2026,5406,1046,202,7,50
904398,02-03-2026,5343,1043,211,4,0
904399,13-06-2026,5545,1046,213,8,100
904400,17-03-2026,6620,1037,223,1,200
904401,25-05-2026,6588,1061,215,5,500
904402,07-01-2026,6553,1043,208,3,1000
904403,22-06-2026,6708,1026,214,3,500
904404,27-04-2026,5756,1069,211,5,1000
904405,14-04-2026,6266,1059,220,4,100
904406,27-05-2026,5591,1036,219,1,1000
904407,27-01-2026,6277,1090,216,6,0
904408,28-03-2026,7059,1068,209,2,1000
904409,29-06-2026,7973,1065,224,1,1000
904410,21-03-2026,6326,1063,207,5,1000
904411,10-04-2026,6679,1041,216,3,1000
904412,16-02-2026,6688,1052,212,4,200
904413,14-05-2026,7855,1043,203,4,200
904414,10-03-2026,6522,1006,221,8,500
904415,07-02-2026,5115,1056,205,10,1000
904416,25-03-2026,5485,1072,210,8,50
904417,02-01-2026,5101,1034,212,9,1000
904418,05-01-2026,5250,1000,204,2,100
904419,17-03-2026,6132,1042,201,7,50
904420,29-05-2026,5986,1038,217,7,100
904421,30-05-2026,5631,1018,222,7,200
904422,03-06-2026,7531,1051,224,9,200
904423,27-04-2026,6227,1059,216,10,500
904424,24-06-2026,7792,1082,206,10,50
904425,17-06-2026,5035,1003,224,3,500
904426,20-01-2026,7581,1053,220,1,500
904427,01-02-2026,5543,1047,223,5,500
904428,28-06-2026,5946,1031,221,2,0
904429,19-01-2026,7229,1026,211,9,1000
904430,29-04-2026,5870,1001,219,4,500
904431,13-02-2026,5594,1095,220,8,50
904432,07-02-2026,6463,1006,209,1,0
904433,13-02-2026,6826,1042,220,3,0
904434,16-02-2026,7008,1024,217,3,50
904435,12-06-2026,6744,1003,202,9,50
904436,08-05-2026,7912,1048,218,4,50
904437,13-05-2026,7692,1002,223,9,50
904438,24-01-2026,6861,1079,220,3,0
904439,10-02-2026,6610,1032,214,2,1000
904440,07-06-2026,5174,1012,211,7,0
904441,26-01-2026,7510,1024,212,2,100
904442,19-02-2026,5974,1023,213,3,0
904443,27-01-2026,5164,1002,208,5,0
904444,13-03-2026,6255,1003,205,1,50
904445,21-01-2026,7025,1099,204,1,200
904446,29-01-2026,5380,1017,214,4,100
904447,16-01-2026,7041,1074,223,5,0
904448,14-02-2026,5596,1027,201,2,1000
904449,08-02-2026,6812,1034,203,4,0
904450,17-03-2026,5985,1016,212,8,0
904451,12-05-2026,5913,1032,205,3,200
904452,17-05-2026,7089,1011,203,4,500
904453,28-02-2026,5198,1050,206,1,0
904454,08-02-2026,5134,1073,220,4,1000
904455,21-01-2026,6823,1099,211,1,0
904456,21-02-2026,6892,1024,216,2,0
904457,09-04-2026,7479,1058,222,6,500
904458,13-02-2026,7784,1086,207,9,200
904459,15-03-2026,5122,1038,219,3,100
904460,03-02-2026,6125,1056,212,8,0
904461,16-05-2026,6915,1012,213,6,500
904462,17-03-2026,7752,1051,218,10,200
904463,11-03-2026,6175,1022,216,2,1000
904464,22-06-2026,7398,1015,205,6,50
904465,08-03-2026,6317,1028,220,6,100
904466,15-04-2026,6609,1005,221,1,200
904467,17-03-2026,7318,1069,221,10,200
904468,12-02-2026,6288,1049,208,4,0
904469,27-02-2026,7142,1086,222,2,50
904470,23-01-2026,6216,1073,224,2,50
904471,13-06-2026,7126,1085,203,6,0
904472,20-02-2026,5587,1062,211,7,1000
904473,02-03-2026,5597,1029,205,1,50
904474,17-03-2026,7584,1019,204,5,1000
904475,17-05-2026,7044,1030,203,8,100
904476,07-06-2026,7767,1006,216,7,100
904477,28-02-2026,7537,1023,208,3,500
904478,09-01-2026,5001,1064,217,10,50
904479,27-05-2026,5463,1040,219,4,50
904480,14-03-2026,5195,1073,212,10,50
904481,28-05-2026,6272,1061,223,2,200
904482,30-06-2026,6659,1081,216,9,1000
904483,04-06-2026,5650,1027,217,10,1000
904484,23-04-2026,6507,1019,218,5,500
904485,15-06-2026,6557,1003,201,8,100
904486,07-03-2026,5805,1028,200,7,0
904487,28-04-2026,7549,1047,217,5,500
904488,28-04-2026,7797,1051,222,7,0
904489,29-04-2026,6915,1008,223,6,200
904490,25-03-2026,6627,1063,223,4,200
904491,02-05-2026,7018,1095,220,8,100
904492,06-02-2026,7304,1029,222,2,100
904493,24-04-2026,5173,1074,208,2,500
904494,18-06-2026,5453,1067,222,1,50
904495,07-05-2026,7345,1024,205,7,1000
904496,04-06-2026,5683,1088,216,8,500
904497,13-01-2026,5744,1040,216,7,1000
904498,29-05-2026,5862,1002,204,9,100
904499,18-05-2026,6715,1051,214,2,1000
904500,16-04-2026,7313,1038,213,3,0
904501,06-05-2026,7838,1038,208,3,0
904502,02-04-2026,5798,1001,217,9,1000
904503,24-04-2026,6027,1019,201,7,500
904504,07-03-2026,7691,1047,200,5,0
904505,10-03-2026,7898,1022,207,2,500
904506,19-02-2026,5123,1083,224,6,100
904507,09-05-2026,6432,1041,214,2,0
904508,26-03-2026,5983,1061,219,8,200
904509,04-01-2026,6808,1034,211,10,100
904510,25-05-2026,6267,1080,205,5,0
904511,09-04-2026,5810,1098,209,1,1000
904512,28-04-2026,7353,1040,213,6,0
904513,25-05-2026,7540,1094,221,10,500
904514,12-05-2026,7683,1062,205,3,50
904515,09-04-2026,6486,1034,200,10,100
904516,10-02-2026,5619,1093,219,7,200
904517,07-03-2026,5610,1072,219,4,100
904518,05-05-2026,7477,1041,201,8,0
904519,28-03-2026,6043,1022,223,4,500
904520,18-03-2026,5560,1074,211,2,1000
904521,29-06-2026,7935,1012,201,1,500
904522,07-02-2026,7209,1098,215,10,200
904523,02-03-2026,5732,1011,214,8,1000
904524,20-02-2026,6448,1052,223,1,0
904525,15-01-2026,7208,1045,216,8,200
904526,25-02-2026,5234,1056,218,2,500
904527,20-05-2026,5710,1067,219,6,200
904528,17-04-2026,7909,1015,201,6,200
904529,26-02-2026,5645,1083,211,10,200
904530,23-05-2026,7925,1092,208,6,50
904531,18-01-2026,7352,1027,202,1,50
904532,12-02-2026,6841,1074,215,7,0
904533,13-02-2026,6541,1091,215,5,100
904534,25-01-2026,7849,1009,212,9,200
904535,13-01-2026,7441,1007,200,6,0
904536,10-04-2026,5366,1040,207,5,100
904537,07-01-2026,6756,1057,219,6,500
904538,28-03-2026,6687,1055,212,6,100
904539,28-04-2026,5199,1041,205,1,50
904540,10-03-2026,6977,1067,219,3,0
904541,09-03-2026,6560,1063,209,9,0
904542,04-05-2026,6792,1086,207,1,50
904543,15-01-2026,7012,1089,224,3,100
904544,21-01-2026,6306,1017,210,5,50
904545,08-06-2026,5344,1034,210,2,50
904546,14-03-2026,5042,1011,210,10,1000
904547,06-04-2026,6094,1016,218,3,500
904548,17-06-2026,5568,1034,208,6,0
904549,30-06-2026,6217,1043,203,10,100
904550,08-02-2026,7392,1046,220,3,0
904551,21-06-2026,5430,1062,215,1,50
904552,07-03-2026,7695,1056,217,6,500
904553,17-06-2026,7788,1007,205,5,500
904554,18-01-2026,6350,1087,202,7,1000
904555,13-01-2026,6531,1011,211,6,500
904556,25-06-2026,6872,1000,212,8,1000
904557,26-05-2026,6898,1081,205,5,0
904558,27-02-2026,6020,1043,204,9,0
904559,21-02-2026,5985,1056,211,10,500
904560,11-02-2026,5324,1085,224,8,100
904561,01-01-2026,5299,1017,203,3,200
904562,08-04-2026,6294,1011,221,1,200
904563,30-03-2026,5919,1075,203,4,50
904564,14-03-2026,7423,1095,221,5,1000
904565,24-05-2026,6258,1073,204,5,1000
904566,26-05-2026,5989,1082,218,6,0
904567,28-02-2026,6635,1029,212,10,50
904568,06-03-2026,7746,1040,215,5,100
904569,28-03-2026,7094,1086,205,6,100
904570,06-01-2026,5017,1066,206,4,1000
904571,25-05-2026,5187,1009,211,2,500
904572,01-01-2026,5581,1093,204,7,200
904573,18-02-2026,6919,1066,222,10,500
904574,10-06-2026,6635,1046,205,1,100
904575,23-02-2026,7638,1076,201,10,100
904576,04-02-2026,7146,1026,203,6,50
904577,22-06-2026,5399,1073,208,8,50
904578,20-03-2026,6784,1098,215,7,200
904579,10-06-2026,5609,1075,215,7,500
904580,04-04-2026,7198,1038,213,3,50
904581,06-02-2026,6730,1081,218,6,500
904582,10-05-2026,6924,1088,224,7,1000
904583,15-05-2026,7203,1000,211,4,50
904584,06-01-2026,5282,1077,208,9,50
904585,27-06-2026,7463,1070,217,6,200
904586,29-03-2026,5704,1076,206,5,500
904587,24-05-2026,5725,1050,219,6,200
904588,16-06-2026,6571,1048,210,7,200
904589,30-03-2026,6490,1042,201,10,100
904590,27-02-2026,6406,1070,214,9,500
904591,31-03-2026,6957,1016,202,9,200
904592,07-06-2026,5021,1006,206,3,500
904593,12-01-2026,5190,1075,203,10,1000
904594,10-01-2026,7255,1053,215,6,200
904595,04-01-2026,5475,1069,223,9,100
904596,08-01-2026,6436,1044,220,5,50
904597,20-01-2026,7646,1052,211,1,1000
904598,21-03-2026,6306,1096,214,7,0
904599,06-03-2026,5993,1072,212,8,500
904600,10-05-2026,7037,1058,205,10,50
904601,16-02-2026,7570,1074,203,10,500
904602,09-04-2026,5580,1093,217,8,200
904603,30-06-2026,6986,1057,223,5,0
904604,21-06-2026,6860,1001,208,2,200
904605,12-06-2026,5557,1085,211,3,1000
904606,23-04-2026,7447,1004,212,4,50
904607,25-04-2026,7284,1004,206,9,100
904608,24-02-2026,5992,1078,208,2,500
904609,13-02-2026,5010,1039,212,7,1000
904610,07-04-2026,6578,1051,207,1,0
904611,03-06-2026,5799,1091,215,1,0
904612,25-03-2026,6773,1026,223,2,200
904613,09-01-2026,7875,1020,200,9,500
904614,17-03-2026,5743,1062,203,3,100
904615,22-04-2026,7322,1003,202,7,50
904616,19-03-2026,5539,1088,215,3,500
904617,09-04-2026,6587,1034,220,2,100
904618,28-04-2026,5979,1034,204,9,50
904619,29-03-2026,7037,1084,221,7,50
904620,08-02-2026,7549,1048,213,3,500
904621,09-02-2026,5819,1007,210,7,1000
904622,14-01-2026,5437,1021,214,3,500
904623,17-03-2026,6739,1096,212,3,500
904624,23-03-2026,7307,1057,208,8,200
904625,30-05-2026,7931,1028,200,8,50
904626,24-01-2026,5201,1005,219,9,1000
904627,11-04-2026,7816,1099,212,6,1000
904628,18-06-2026,7845,1032,203,2,1000
904629,24-03-2026,6194,1098,206,4,200
904630,01-05-2026,6262,1075,200,4,200
904631,22-02-2026,5996,1096,210,6,1000
904632,18-06-2026,7935,1088,214,4,200
904633,15-02-2026,7118,1034,217,7,200
904634,25-06-2026,6440,1090,217,7,500
904635,13-02-2026,7697,1044,217,8,500
904636,01-01-2026,5604,1044,216,7,100
904637,09-01-2026,6601,1029,213,8,1000
904638,02-01-2026,7809,1030,211,1,50
904639,06-03-2026,7888,1094,210,7,50
904640,18-02-2026,5489,1030,221,5,200
904641,16-06-2026,6165,1097,216,2,500
904642,03-06-2026,5544,1070,221,3,500
904643,17-03-2026,7368,1040,220,10,50
904644,22-04-2026,6993,1011,212,10,500
904645,14-02-2026,5927,1078,201,6,500
904646,16-06-2026,5778,1050,209,9,50
904647,28-06-2026,5484,1012,218,5,0
904648,01-05-2026,6132,1087,223,8,50
904649,10-05-2026,5017,1016,223,5,0
904650,02-02-2026,5075,1087,223,8,500
904651,29-05-2026,7927,1096,208,2,200
904652,07-05-2026,6327,1038,219,10,50
904653,14-02-2026,6144,1059,202,8,100
904654,31-01-2026,6723,1096,200,7,50
904655,06-05-2026,7210,1052,220,2,200
904656,21-03-2026,6811,1047,216,7,100
904657,14-05-2026,6162,1031,202,2,200
904658,15-01-2026,6809,1052,212,6,200
904659,01-03-2026,6498,1090,208,8,500
904660,16-05-2026,7199,1007,206,10,500
904661,24-06-2026,5040,1042,223,9,0
904662,30-03-2026,6147,1084,214,5,0
904663,28-03-2026,6664,1061,204,4,0
904664,25-05-2026,6616,1058,210,7,1000
904665,26-05-2026,6714,1026,224,10,500
904666,19-02-2026,7842,1079,206,10,500
904667,27-03-2026,5227,1061,202,6,1000
904668,03-01-2026,5404,1061,224,4,0
904669,17-03-2026,5883,1070,223,3,100
904670,09-04-2026,7538,1038,224,3,0
904671,21-04-2026,5237,1047,211,3,0
904672,01-03-2026,7316,1082,218,4,500
904673,11-03-2026,7318,1016,208,7,0
904674,18-05-2026,5826,1043,201,10,200
904675,24-03-2026,7106,1067,217,9,50
904676,22-05-2026,6525,1051,222,5,500
904677,03-02-2026,6845,1063,204,10,100
904678,20-05-2026,5257,1093,216,7,100
904679,15-05-2026,7230,1030,201,5,0
904680,31-01-2026,6705,1006,209,7,200
904681,11-01-2026,7607,1040,206,3,0
904682,07-05-2026,5720,1070,223,1,200
904683,19-02-2026,7982,1058,204,4,100
904684,15-04-2026,6179,1001,215,7,200
904685,01-06-2026,5426,1035,212,7,50
904686,11-04-2026,6900,1081,214,7,500
904687,12-05-2026,5787,1015,220,4,50
904688,11-05-2026,7461,1014,201,10,500
904689,19-05-2026,6373,1050,201,8,1000
904690,15-04-2026,5574,1045,222,9,0
904691,03-03-2026,7230,1093,218,1,500
904692,31-01-2026,5970,1087,208,10,0
904693,14-02-2026,7903,1071,202,10,500
904694,16-04-2026,6523,1085,203,6,200
904695,01-05-2026,6510,1087,215,5,100
904696,05-01-2026,7125,1011,219,10,1000
904697,08-01-2026,7131,1057,210,5,200
904698,01-04-2026,5453,1054,215,1,200
904699,13-05-2026,7034,1064,211,9,50
904700,22-02-2026,7570,1098,211,9,100
904701,24-06-2026,7449,1081,211,6,500
904702,12-04-2026,6625,1016,210,3,500
904703,11-05-2026,5797,1023,223,5,0
904704,06-04-2026,5722,1003,215,1,100
904705,07-04-2026,5095,1060,215,6,100
904706,03-01-2026,7902,1069,219,3,500
904707,15-03-2026,7521,1076,202,1,500
904708,09-06-2026,7461,1016,207,3,500
904709,11-03-2026,5488,1059,214,3,50
904710,17-06-2026,7182,1019,210,10,0
904711,16-03-2026,6517,1091,223,9,0
904712,06-03-2026,6084,1009,211,2,50
904713,27-05-2026,6583,1087,222,8,1000
904714,05-01-2026,6004,1040,210,10,1000
904715,16-05-2026,7833,1075,203,10,50
904716,02-03-2026,5397,1023,200,6,200
904717,22-04-2026,7314,1094,206,4,50
904718,09-01-2026,5698,1048,211,6,100
904719,26-04-2026,5904,1003,224,8,100
904720,10-02-2026,6239,1028,215,7,200
904721,16-06-2026,6255,1085,220,5,500
904722,19-04-2026,7565,1085,222,9,200
904723,07-05-2026,7742,1026,202,3,100
904724,11-06-2026,6608,1053,214,8,1000
904725,17-03-2026,7390,1065,207,2,100
904726,21-04-2026,6361,1064,208,9,0
904727,22-06-2026,6825,1064,215,3,500
904728,10-03-2026,7681,1021,204,10,50
904729,05-02-2026,6739,1033,207,9,100
904730,17-06-2026,5987,1085,220,9,200
904731,07-01-2026,6167,1091,219,2,100
904732,09-03-2026,6727,1082,207,2,200
904733,14-04-2026,7602,1088,216,6,100
904734,12-04-2026,6339,1054,208,4,50
904735,07-04-2026,7535,1001,203,7,100
904736,02-04-2026,6504,1074,203,10,100
904737,27-06-2026,6008,1097,211,9,50
904738,06-05-2026,7398,1033,219,2,200
904739,20-02-2026,6928,1062,216,5,500
904740,26-05-2026,7150,1069,207,1,0
904741,28-01-2026,5042,1056,204,5,500
904742,07-05-2026,7874,1075,215,8,1000
904743,01-04-2026,7648,1073,215,1,500
904744,11-01-2026,6629,1002,214,8,0
904745,20-02-2026,7008,1040,203,8,0
904746,04-05-2026,7532,1046,213,8,1000
904747,03-03-2026,5401,1024,210,8,200
904748,21-01-2026,6692,1092,216,1,500
904749,13-05-2026,5442,1014,207,4,0
904750,21-03-2026,7175,1048,221,8,200
904751,29-03-2026,7408,1079,207,4,500
904752,10-01-2026,6172,1036,220,4,1000
904753,12-04-2026,6105,1038,214,5,500
904754,17-02-2026,6900,1047,219,5,200
904755,27-02-2026,5556,1096,218,5,1000
904756,23-04-2026,5324,1031,204,3,1000
904757,08-02-2026,7724,1083,215,4,1000
904758,24-04-2026,7485,1007,218,1,0
904759,21-02-2026,7625,1002,202,9,0
904760,08-02-2026,5246,1004,211,2,0
904761,28-02-2026,5286,1044,205,3,50
904762,03-02-2026,6666,1004,218,5,200
904763,13-05-2026,7903,1041,217,3,0
904764,05-01-2026,6573,1061,208,6,100
904765,10-03-2026,6997,1081,218,1,1000
904766,16-02-2026,6213,1040,215,8,500
904767,08-06-2026,5259,1076,202,5,200
904768,01-04-2026,5072,1015,221,6,50
904769,01-04-2026,7422,1022,203,10,200
904770,23-03-2026,7096,1086,223,7,200
904771,06-04-2026,7794,1034,215,5,500
904772,04-05-2026,7068,1092,220,10,1000
904773,03-06-2026,5069,1094,212,10,100
904774,27-06-2026,6430,1050,217,5,1000
904775,29-01-2026,6956,1021,224,2,100
904776,20-03-2026,5254,1030,205,8,200
904777,08-05-2026,7181,1026,203,6,500
904778,15-02-2026,5872,1088,224,7,100
904779,01-02-2026,6243,1020,210,5,100
904780,25-06-2026,6262,1068,205,10,200
904781,04-06-2026,6536,1009,221,8,100
904782,10-03-2026,5629,1015,214,4,1000
904783,28-04-2026,5303,1095,219,5,500
904784,11-04-2026,6868,1038,219,1,200
904785,25-04-2026,6765,1064,217,10,100
904786,24-06-2026,5154,1007,220,4,1000
904787,10-03-2026,5437,1053,221,8,100
904788,13-04-2026,6843,1059,210,6,200
904789,25-03-2026,6989,1031,220,3,500
904790,28-05-2026,7221,1088,206,8,100
904791,16-04-2026,5227,1030,200,3,200
904792,17-05-2026,7045,1043,200,7,0
904793,24-05-2026,6786,1040,201,2,50
904794,17-02-2026,6613,1020,223,9,500
904795,10-01-2026,5248,1039,210,4,1000
904796,08-01-2026,7328,1082,205,6,100
904797,13-05-2026,6712,1041,217,2,1000
904798,24-01-2026,7355,1080,205,1,1000
904799,17-06-2026,6335,1037,219,4,1000
904800,06-02-2026,5223,1028,224,8,100
904801,27-01-2026,7177,1000,210,4,100
904802,01-03-2026,7190,1005,204,4,1000
904803,09-05-2026,7777,1075,222,7,100
904804,03-03-2026,5619,1017,212,7,100
904805,09-02-2026,7801,1010,222,6,0
904806,25-04-2026,6149,1075,222,6,50
904807,28-06-2026,5379,1003,212,10,50
904808,04-01-2026,5923,1024,200,6,100
904809,03-06-2026,5751,1015,200,5,200
904810,08-02-2026,7728,1001,202,3,200
904811,21-04-2026,6569,1090,219,3,1000
904812,30-05-2026,6184,1021,202,5,500
904813,06-06-2026,5033,1013,201,10,0
904814,31-01-2026,6519,1010,200,3,100
904815,07-02-2026,7356,1016,222,10,100
904816,24-01-2026,5175,1028,204,10,50
904817,21-03-2026,7651,1072,204,4,0
904818,10-06-2026,6726,1093,221,5,200
904819,18-04-2026,5858,1004,206,6,1000
904820,28-02-2026,7431,1032,217,10,0
904821,15-03-2026,5207,1058,211,10,1000
904822,17-01-2026,5736,1000,204,5,0
904823,06-06-2026,7669,1002,212,3,200
904824,16-04-2026,6040,1017,204,7,200
904825,16-02-2026,7620,1058,214,9,500
904826,22-01-2026,5151,1076,201,9,100
904827,16-06-2026,5827,1089,220,1,200
904828,15-03-2026,7585,1049,200,10,500
904829,20-05-2026,5930,1001,221,8,500
904830,05-04-2026,5298,1055,224,5,1000
904831,17-06-2026,6863,1084,216,6,0
904832,02-01-2026,6197,1087,224,1,200
904833,21-05-2026,7190,1046,208,7,200
904834,03-04-2026,5140,1048,213,3,1000
904835,06-02-2026,5253,1033,209,2,100
904836,03-03-2026,6893,1017,218,1,0
904837,18-06-2026,7467,1048,213,3,500
904838,02-04-2026,5544,1060,220,3,50
904839,29-01-2026,6700,1076,213,1,1000
904840,24-06-2026,6621,1009,215,6,100
904841,27-02-2026,6386,1010,220,7,1000
904842,19-04-2026,7019,1091,200,6,500
904843,12-06-2026,5244,1042,221,8,1000
904844,31-01-2026,5510,1001,211,9,50
904845,22-04-2026,6771,1015,218,3,500
904846,02-05-2026,5307,1057,218,10,500
904847,15-01-2026,6026,1074,202,10,200
904848,20-03-2026,7109,1029,213,3,200
904849,25-01-2026,5575,1086,210,2,0
904850,28-04-2026,5781,1042,219,4,1000
904851,29-01-2026,6216,1003,224,6,200
904852,14-01-2026,7726,1038,212,10,500
904853,11-05-2026,5914,1013,217,3,500
904854,26-06-2026,6543,1009,224,9,500
904855,15-01-2026,6407,1012,200,6,0
904856,13-02-2026,6299,1014,201,4,200
904857,12-04-2026,6183,1070,218,5,200
904858,26-06-2026,7701,1016,210,6,0
904859,07-01-2026,7896,1037,219,10,0
904860,05-01-2026,7847,1095,200,10,0
904861,01-03-2026,7848,1007,202,4,100
904862,31-01-2026,7212,1002,202,7,1000
904863,07-04-2026,5910,1013,212,10,100
904864,25-05-2026,5941,1030,202,5,0
904865,11-06-2026,5822,1029,217,10,500
904866,01-02-2026,7602,1056,223,5,50
904867,04-06-2026,7072,1034,208,2,1000
904868,21-04-2026,6683,1087,204,5,50
904869,05-01-2026,6967,1040,201,1,50
904870,15-01-2026,7682,1032,224,1,0
904871,16-02-2026,6633,1030,212,3,500
904872,05-06-2026,5889,1059,220,10,0
904873,24-05-2026,5905,1024,210,8,500
904874,30-06-2026,6746,1055,217,8,50
904875,31-01-2026,6940,1041,219,10,1000
904876,19-06-2026,6385,1018,207,2,50
904877,28-04-2026,5459,1085,222,8,100
904878,08-06-2026,7528,1090,207,9,200
904879,04-06-2026,7828,1088,223,6,1000
904880,16-06-2026,7167,1004,207,7,0
904881,21-06-2026,6925,1013,205,2,1000
904882,25-06-2026,7951,1053,213,5,200
904883,07-05-2026,5972,1070,205,8,500
904884,25-06-2026,5702,1038,208,7,0
904885,17-01-2026,7352,1016,220,6,1000
904886,24-01-2026,6899,1035,211,8,100
904887,21-02-2026,5033,1032,202,6,50
904888,17-02-2026,6690,1042,203,2,100
904889,29-01-2026,5060,1008,217,5,1000
904890,03-01-2026,5820,1064,204,3,200
904891,21-02-2026,7912,1096,204,2,50
904892,01-06-2026,5517,1098,204,5,200
904893,20-01-2026,6701,1019,209,5,200
904894,03-03-2026,7783,1093,205,5,50
904895,21-04-2026,6584,1055,223,8,0
904896,14-06-2026,7917,1065,207,2,1000
904897,03-04-2026,6571,1085,209,5,1000
904898,19-03-2026,5778,1092,205,9,500
904899,28-01-2026,5874,1014,206,8,0
904900,28-04-2026,5583,1093,222,5,100
904901,18-05-2026,5431,1029,218,9,200
904902,11-06-2026,7097,1091,204,6,500
904903,06-03-2026,5844,1000,216,9,1000
904904,22-01-2026,7941,1098,212,1,50
904905,14-06-2026,7640,1058,223,1,1000
904906,02-02-2026,7623,1010,212,7,200
904907,07-03-2026,6444,1027,221,5,500
904908,03-05-2026,6973,1051,219,9,0
904909,05-04-2026,5751,1049,217,10,0
904910,29-05-2026,7572,1017,223,3,200
904911,02-05-2026,7688,1027,202,10,0
904912,02-04-2026,5880,1022,205,5,1000
904913,08-01-2026,6995,1001,203,4,100
904914,20-04-2026,6509,1080,206,10,200
904915,25-04-2026,5253,1096,209,10,1000
904916,26-03-2026,7937,1042,218,4,1000
904917,25-06-2026,7476,1097,206,3,100
904918,04-01-2026,7531,1060,213,2,200
904919,03-05-2026,6690,1072,217,3,50
904920,22-03-2026,7869,1046,220,9,1000
904921,01-02-2026,6759,1020,223,8,0
904922,12-04-2026,5429,1099,212,3,500
904923,13-02-2026,5838,1031,220,8,100
904924,09-01-2026,7993,1087,219,2,200
904925,13-04-2026,5980,1049,216,4,100
904926,23-06-2026,5863,1044,219,6,200
904927,11-03-2026,5413,1091,217,3,0
904928,08-04-2026,7928,1052,215,6,1000
904929,17-03-2026,5178,1085,213,10,500
904930,09-03-2026,6818,1006,221,8,50
904931,12-03-2026,6936,1048,221,6,500
904932,15-01-2026,5729,1006,214,10,200
904933,25-04-2026,6578,1047,218,4,100
904934,14-06-2026,5176,1076,211,2,50
904935,19-02-2026,7897,1088,223,2,50
904936,12-04-2026,5838,1001,205,3,0
904937,01-06-2026,6467,1057,207,8,50
904938,14-03-2026,6886,1051,223,7,50
904939,28-01-2026,5459,1061,210,9,500
904940,17-04-2026,5918,1048,212,7,50
904941,08-01-2026,7975,1006,205,10,50
904942,09-01-2026,6933,1033,217,9,0
904943,01-02-2026,5979,1010,209,8,500
904944,15-04-2026,6755,1042,213,8,0
904945,20-06-2026,6210,1075,224,6,0
904946,17-06-2026,6186,1063,216,3,500
904947,05-06-2026,7323,1058,207,6,500
904948,30-03-2026,7852,1024,215,3,500
904949,11-03-2026,7937,1075,217,10,1000
904950,18-04-2026,6691,1097,209,9,0
904951,04-03-2026,6391,1005,201,1,500
904952,03-03-2026,6954,1012,206,8,500
904953,12-05-2026,5859,1002,216,3,200
904954,05-03-2026,5206,1088,201,7,100
904955,10-05-2026,6307,1052,213,10,200
904956,07-01-2026,6509,1055,223,10,500
904957,08-06-2026,5555,1046,216,8,1000
904958,21-02-2026,6825,1011,208,8,500
904959,19-06-2026,7100,1016,211,10,1000
904960,06-04-2026,7284,1062,207,6,500
904961,18-01-2026,7004,1050,224,6,500
904962,26-02-2026,7953,1037,205,6,1000
904963,12-06-2026,5271,1056,201,1,1000
904964,01-04-2026,5300,1000,204,7,1000
904965,14-02-2026,6589,1098,210,7,0
904966,30-03-2026,6614,1083,220,9,200
904967,20-06-2026,5181,1068,206,5,1000
904968,19-01-2026,6640,1097,224,10,100
904969,16-01-2026,5797,1035,211,2,500
904970,23-03-2026,5072,1071,216,6,200
904971,17-03-2026,5896,1024,218,10,0
904972,29-06-2026,7004,1041,213,9,0
904973,16-03-2026,5083,1028,205,5,200
904974,23-02-2026,6336,1024,206,9,500
904975,14-03-2026,5087,1009,212,6,1000
904976,02-02-2026,5311,1060,220,7,500
904977,30-01-2026,7476,1023,217,8,500
904978,21-04-2026,5900,1063,206,4,100
904979,02-01-2026,7750,1077,212,8,500
904980,16-02-2026,6676,1056,207,4,0
904981,24-02-2026,6626,1016,218,8,500
904982,29-05-2026,6238,1020,203,8,1000
